Line_ID,Diver,Buddy,Site.No.,Site Name,Latitude,Longitude,Date,vis,Direction,Time,P-Qs,Depth,Method,Block,Code,Species,Common name,Total,Inverts,2.5,5,7.5,10,12.5,15,20,25,30,35,40,50,62.5,75,87.5,100,112.5,125,137.5,150,162.5,175,187.5,200,250,300,350,400
896,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,2,1,Stom,Stomatopoda spp.,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Scott Jones,Zach Foltz,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,spa,Stegastes partitus,,48,0,11,37,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Scott Jones,Zach Foltz,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,hga,Halichoeres garnoti,,24,0,3,13,8,,,,,,,,,,,,,,,,,,,,,,,,,
40,Scott Jones,Zach Foltz,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,tbi,Thalassoma bifasciatum,,23,0,3,20,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Scott Jones,Zach Foltz,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,hma,Halichoeres maculipinna,,6,0,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
42,Scott Jones,Zach Foltz,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,sva,Stegastes variabilis,,2,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Scott Jones,Zach Foltz,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,sau,Sparisoma aurofrenatum,,16,0,1,7,5,3,,,,,,,,,,,,,,,,,,,,,,,,
44,Scott Jones,Zach Foltz,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,svi,Sparisoma viride,,4,,,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,
45,Scott Jones,Zach Foltz,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,sis,Scarus iseri,,53,,5,40,8,,,,,,,,,,,,,,,,,,,,,,,,,
46,Scott Jones,Zach Foltz,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,aba,Acanthurus bahianus,,14,,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Scott Jones,Zach Foltz,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,hfl,Haemulon flavolineatum,,3,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
48,Scott Jones,Zach Foltz,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,cro,Canthigaster rostrata,,4,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Scott Jones,Zach Foltz,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,cca,Chaetodon capistratus,,7,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Scott Jones,Zach Foltz,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,ccr,Cephalopholis cruentata,,3,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
51,Scott Jones,Zach Foltz,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,elo,Elacatinus lobeli,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Scott Jones,Zach Foltz,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,hpl,Haemulon plumierii,,2,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
53,Scott Jones,Zach Foltz,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,spl,Stegastes planifrons,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,Scott Jones,Zach Foltz,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,hbi,Halichoeres bivittatus,,2,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
55,Scott Jones,Zach Foltz,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,htr,Holacanthus tricolor,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
56,Scott Jones,Zach Foltz,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,cru,Caranx ruber,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
57,Scott Jones,Zach Foltz,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,2,1,pdi,Petrochirus diogenes,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Scott Jones,Zach Foltz,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,2,1,pag,Paguroidea spp.,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Scott Jones,Zach Foltz,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,2,1,osp,Ophiothrix sp.,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Scott Jones,Zach Foltz,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,2,1,sse,Stenorhynchus seticornis,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Scott Jones,Zach Foltz,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,2,1,Parg,Panulirus argus,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,tbi,Thalassoma bifasciatum,,60,,,45,13,2,,,,,,,,,,,,,,,,,,,,,,,,
101,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,hga,Halichoeres garnoti,,14,,,6,6,,1,1,,,,,,,,,,,,,,,,,,,,,,
102,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,hma,Halichoeres maculipinna,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
103,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,hbi,Halichoeres bivittatus,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
104,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,sis,Scarus iseri,,43,,,19,16,4,,4,,,,,,,,,,,,,,,,,,,,,,
105,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,sau,Sparisoma aurofrenatum,,23,,,14,4,,1,4,,,,,,,,,,,,,,,,,,,,,,
106,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,svi,Sparisoma viride,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
107,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,sat,Sparisoma atomarium,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
108,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,spa,Stegastes partitus,,54,,10,44,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,sad,Stegastes adustus,,14,,,8,6,,,,,,,,,,,,,,,,,,,,,,,,,
110,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,sva,Stegastes variabilis,,2,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
111,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,hfl,Haemulon flavolineatum,,10,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,
112,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,ccr,Cephalopholis cruentata,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
113,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,atr,Acanthurus bahianus,,8,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,
114,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,aco,Acanthurus coeruleus,,41,,,,1,40,,,,,,,,,,,,,,,,,,,,,,,,
115,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,cca,Chaetodon capistratus,,5,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,
116,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,sti,Serranus tigrinus,,3,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
117,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,ccy,Chromis cyanea,,2,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
118,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,cru,Caranx ruber,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
119,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,Par,Pomacanthus arcuatus,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
120,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,bru,Bodianus rufus,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
121,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,cro,Canthigaster rostrata,,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
122,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,htr,Holacanthus tricolor,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
123,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,elo,Elacatinus lobeli,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,cst,Chaetodon striatus,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
125,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,cpa,Clepticus parrae,,10,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,
126,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,1,1,spl,Stegastes planifrons,,6,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
127,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,2,1,elo,Elacatinus lobeli,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,2,1,aas,Acanthemblemaria aspera,,10,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,2,1,mti,Malacoctenus triangulatus,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,2,1,dpa,Diplogrammus pauciradiatus,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,2,1,api,Amblycirrhitus pinos,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
132,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,2,1,ppe,Periclimenes pedersoni,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,Zach Foltz,Scott Jones,CBC2,CBC Reef,16.8021,-88.078817,9/17/15,20,NW,13:30,JS,10,2,1,sse,Stenorhynchus seticornis,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,spa,Stegastes partitus,,148,,15,133,,,,,,,,,,,,,,,,,,,,,,,,,,
135,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,spl,Stegastes planifrons,,96,,22,74,,,,,,,,,,,,,,,,,,,,,,,,,,
136,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,sad,Stegastes adustus,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
137,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,sva,Stegastes variabilis,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
138,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,hga,Halichoeres garnoti,,40,,7,16,12,,4,1,,,,,,,,,,,,,,,,,,,,,,
139,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,tbi,Thalassoma bifasciatum,,27,,16,6,4,1,,,,,,,,,,,,,,,,,,,,,,,,
140,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,hma,Halichoeres maculipinna,,3,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,
141,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,hfl,Haemulon flavolineatum,,7,,,,3,3,1,,,,,,,,,,,,,,,,,,,,,,,
142,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,hpl,Haemulon plumierii,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
143,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,sti,Serranus tigrinus,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
144,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,cpa,Clepticus parrae,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
145,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,svi,Sparisoma viride,,9,,,1,1,,2,2,,3,,,,,,,,,,,,,,,,,,,,
146,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,sis,Scarus iseri,,24,,3,14,,1,3,3,,,,,,,,,,,,,,,,,,,,,,
147,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,sau,Sparisoma aurofrenatum,,35,,5,5,12,8,3,2,,,,,,,,,,,,,,,,,,,,,,
148,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,mpl,Malacanthus plumieri,,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
149,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,ccy,Chromis cyanea,,80,,10,70,,,,,,,,,,,,,,,,,,,,,,,,,,
150,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,cca,Chaetodon capistratus,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
151,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,ccr,Cephalopholis cruentata,,4,,,,,1,,2,1,,,,,,,,,,,,,,,,,,,,,
152,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,cmu,Chromis multilineata,,7,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,
153,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,aco,Acanthurus coeruleus,,3,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,
154,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,atr,Acanthurus bahianus,,8,,,1,3,3,1,,,,,,,,,,,,,,,,,,,,,,,
155,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,cro,Canthigaster rostrata,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
156,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,coc,Chaetodon ocellatus,,3,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
157,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,had,Holocentrus adscensionis,,4,,,,,1,2,1,,,,,,,,,,,,,,,,,,,,,,
158,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,hru,Holocentrus rufus,,5,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,
159,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,elo,Elacatinus lobeli,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
160,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,hra,Halichoeres radiatus,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
161,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,ccal,Calamus calamus,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
162,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,hni,Hypoplectrus nigricans,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
163,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,pma,Pseudupeneus maculatus,,2,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,
164,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,hci,Holacanthus ciliaris,,3,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,
165,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,par,Pomacanthus arcuatus,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
166,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,lan,Lutjanus analis,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
167,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,1,2,sau,Sparisoma aurofrenatum,,35,,5,5,12,8,3,2,,,,,,,,,,,,,,,,,,,,,,
168,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,2,2,cei,Coryphopterus eidolon,,37,,31,6,,,,,,,,,,,,,,,,,,,,,,,,,,
169,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,2,2,cdi,Coryphopterus dicrus,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,2,2,pag,Paguroidea spp.,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,2,2,evi,Echinometra viridis,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,2,2,etr,Eucidaris tribuloides,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,2,2,osp,Ophiothrix sp.,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,2,2,ops,Opistognathus,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
175,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,2,2,parg,Panulirus argus,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,2,2,aas,Acanthemblemaria aspera,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,2,2,cpe,Coryphopterus personatus,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,2,2,ecr,Elysia crispata,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,Zach Foltz,Scott Jones,CBC3,CBC Lagoon 15,16.80863,-88.08616,9/18/15,15,SE,10:10,JS,6,2,2,ppe,Periclimenes pedersoni,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,1,1,spl,Stegastes planifrons,,72,,4,68,,,,,,,,,,,,,,,,,,,,,,,,,,
181,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,1,1,sad,Stegastes adustus,,10,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
182,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,1,1,spa,Stegastes partitus,,177,,7,170,,,,,,,,,,,,,,,,,,,,,,,,,,
183,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,1,1,tbi,Thalassoma bifasciatum,,19,,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,
184,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,1,1,hga,Halichoeres garnoti,,33,,5,15,8,5,,,,,,,,,,,,,,,,,,,,,,,,
185,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,1,1,sau,Sparisoma aurofrenatum,,17,,2,7,3,5,,,,,,,,,,,,,,,,,,,,,,,,
186,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,1,1,sis,Scarus iseri,,28,,5,7,14,2,,,,,,,,,,,,,,,,,,,,,,,,
187,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,1,1,svi,Sparisoma viride,,15,,2,1,4,4,4,,,,,,,,,,,,,,,,,,,,,,,
188,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,1,1,aba,Acanthurus bahianus,,7,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,
189,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,1,1,gth,Gnatholepis thompsoni,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
190,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,1,1,cpe,Coryphopterus personatus,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,1,1,ccr,Cephalopholis cruentata,,3,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
192,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,1,1,cro,Canthigaster rostrata,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,1,1,sva,Stegastes variabilis,,6,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,
194,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,1,1,ccy,Chromis cyanea,,19,,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,
195,Scott Jones,Zach Foltz,CBC3,CBCLagoon15,16.80863,-88.08616,9/18/15,10,SE,10:10,JS,6,1,1,hpl,Haemulon plumierii,,3,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
